,fluxes,equ,ec-code,kcat_MW,E
rxn10321,1.2150758634852616e-05,24.0 ala__D_c + 24.0 atp_c + cpd15751_c --> 24.0 amp_c + cpd15778_c + 24.0 ppi_c,,479866.6883943146,2.532111298558847e-11
rxn10322,0.00021218264426822058,24.0 ala__D_c + 24.0 atp_c + cpd15752_c --> 24.0 amp_c + isop24ds_c + 24.0 ppi_c,,479866.6883943146,4.4216998053815e-10
rxn10323,0.0003594755100480837,24.0 ala__D_c + antp24u_c + 24.0 atp_c + h_c --> 24.0 amp_c + cpd15780_c + 24.0 ppi_c,,479866.6883943146,7.491153662925162e-10
rxn10324,5.1449216773927355e-05,24.0 ala__D_c + 24.0 atp_c + cpd15754_c --> 24.0 amp_c + cpd15781_c + 24.0 ppi_c,,479866.6883943146,1.0721564554956284e-10
rxn10325,0.0001222230596940901,atp_c + h_c + lys__L_c + phosglcdihexdec_c --> amp_c + palmphgl_c + ppi_c,,,
rxn10326,2.9788883778371483e-05,atp_c + h_c + lys__L_c + phosglcditetdec_c --> amp_c + myrphgl_c + ppi_c,,,
rxn10327,4.200254690507006e-05,atp_c + h_c + lys__L_c + phosglcdioctdec_c --> amp_c + ppi_c + strphglc_c,,,
rxn10328,9.021715840144148e-05,atp_c + cpd15722_c + h_c + lys__L_c --> amp_c + cpd15785_c + ppi_c,,,
rxn10329,0.00021201064314101286,atp_c + cpd15723_c + h_c + lys__L_c --> amp_c + cpd15786_c + ppi_c,,,
rxn10330,1.4245715249702375e-05,atp_c + diitpgly_c + h_c + lys__L_c --> amp_c + cpd15787_c + ppi_c,,,
rxn10331,0.00024148145319310028,atp_c + diipdpgly_c + h_c + lys__L_c --> amp_c + cpd15788_c + ppi_c,,,
rxn10332,0.0004091136661970241,atp_c + cpd15726_c + h_c + lys__L_c --> amp_c + cpd15789_c + ppi_c,,,
rxn10333,5.687974589518498e-05,atp_c + diihexpglyc_c + h_c + lys__L_c --> amp_c + cpd15790_c + ppi_c,,,
rxn10334_num1,2.5677543401906847e-05,2.0 phosglcdihexdec_c --> glyc_c + palmcdlpn_c,2.7.8.-,,
rxn10335_num1,6.375337303098521e-06,2.0 phosglcditetdec_c --> glyc_c + mycdlpn_c,2.7.8.-,,
rxn10336_num1,8.686613146539496e-06,2.0 phosglcdioctdec_c --> glyc_c + strcdlpn_c,2.7.8.-,,
rxn10337_num1,1.879527342339618e-05,2.0 cpd15722_c --> cpd15794_c + glyc_c,2.7.8.-,,
rxn10338_num1,4.416364265982969e-05,2.0 cpd15723_c --> antcard_c + glyc_c,2.7.8.-,,
rxn10339_num1,0.0,2.0 diitpgly_c --> cpd15796_c + glyc_c,2.7.8.-,,
rxn10340_num1,5.12088430593371e-05,2.0 diipdpgly_c --> glyc_c + isopcard_c,2.7.8.-,,
rxn10341_num1,8.673734455173945e-05,2.0 cpd15726_c --> cpd15798_c + glyc_c,2.7.8.-,,
rxn10342_num1,1.1947318097626952e-05,2.0 diihexpglyc_c --> glyc_c + isohdcard_c,2.7.8.-,,
HG2abc_num1,0.0,atp_c + h2o_c + hg2_c --> adp_c + h_c + hg2_e + pi_c,"7.2.2.9,7.2.2.21,7.2.2.12",14322.770931643508,0.0
rxn10344_num1,0.0,atp_c + h2o_c + pb_c --> adp_c + h_c + pb_e + pi_c,"7.2.2.9,7.2.2.21,7.2.2.12",14322.770931643508,0.0
rxn10474_num1,0.0,cobalt2_e --> cobalt2_c,,547900.3716786911,0.0
GLYt4,0.0,gly_e + na1_e <-- gly_c + na1_c,,409466.1839410932,0.0
H2St1,0.0,h2s_e --> h2s_c,,,
GLYabc,0.0,atp_c + gly_e + h2o_c --> adp_c + gly_c + h_c + pi_c,7.6.2.9,,
rxn11395,0.0,2.0 h_e + ppi_e --> 2.0 h_c + ppi_c,,,
rxn11397,0.0,h_e + mbdg_e --> h_c + mbdg_c,,,
rxn11398,0.0,2.0 h_e + tartr__M_e --> 2.0 h_c + tartr__M_c,,,
rxn11399,0.0,gullac_e + h_e --> gullac_c + h_c,,,
rxn11400,0.0,23camp_e + h_e --> 23camp_c + h_c,,,
rxn11401,0.0,23ccmp_e + h_e --> 23ccmp_c + h_c,,,
rxn11402,0.0,23cump_p_e + h_e --> 23cump_p_c + h_c,,,
rxn11403,0.0,C03031_e + h_e --> C03031_c + h_c,,,
rxn11404,0.0,C03619_e + h_e --> C03619_c + h_c,,,
PEAMNt,0.0,peamn_e --> peamn_c,,,
rxn11407,0.0,h_e + thrp_e --> h_c + thrp_c,,,
PACALDt2r,0.0,h_e + pacald_e --> h_c + pacald_c,,,
rxn12519,0.0,cbp_e + 2.0 h_e --> cbp_c + 2.0 h_c,,,
rxn10200,0.017114540020666615,0.00364212 ant24Nacds_c + 0.00739256 ant24glcs_c + 0.00406541 antla24s_c + 0.0158985 antp24u_c + 0.0048809 cpd15746_c + 0.00176639 cpd15748_c + 0.00369829 cpd15749_c + 0.00869353 cpd15750_c + 0.000538142 cpd15751_c + 0.00938464 cpd15752_c + 0.00227093 cpd15754_c + 0.000521692 cpd15756_c + 0.000249562 cpd15760_c + 0.00436332 cpd15761_c + 0.000466925 cpd15765_c + 0.000742366 cpd15766_c + 0.00154973 cpd15767_c + 0.0066192 cpd15771_c + 0.000948595 cpd15772_c + 0.00646072 cpd15773_c + 0.00148453 cpd15774_c + 0.00234616 cpd15775_c + 0.0115252 cpd15777_c + 0.000709967 cpd15778_c + 0.0210041 cpd15780_c + 0.00300617 cpd15781_c + 0.00490397 iso24ds_c + 0.00105923 isodec24s_c + 0.00172928 isohep24s_c + 0.0123978 isop24ds_c + 0.00390692 isop24gsms_c + 0.000223382 isot24s_c + 0.00112543 myrs24u_c + 0.00203822 palm24nacs_c + 0.00227595 palmt24s_c + 0.000828228 steart24s_c --> lpteichoic_c,,,
rxn10201,0.04278635005166654,0.00103219 antcard_c + 0.0539086 cpd15695_c + 0.00871936 cpd15697_c + 0.146494 cpd15698_c + 0.248307 cpd15699_c + 0.0342389 cpd15700_c + 0.00874446 cpd15707_c + 0.00210353 cpd15708_c + 0.00304133 cpd15709_c + 0.00649434 cpd15710_c + 0.0152619 cpd15711_c + 0.00100608 cpd15712_c + 0.0171696 cpd15713_c + 0.029088 cpd15714_c + 0.0040695 cpd15715_c + 0.017009 cpd15722_c + 0.0399822 cpd15723_c + 0.0780766 cpd15726_c + 0.0252524 cpd15732_c + 0.00168885 cpd15733_c + 0.0286663 cpd15734_c + 0.048577 cpd15735_c + 0.00676243 cpd15736_c + 0.00824946 cpd15740_c + 0.0193886 cpd15741_c + 0.00132538 cpd15742_c + 0.0223306 cpd15743_c + 0.0378334 cpd15744_c + 0.00522921 cpd15745_c + 0.00210855 cpd15785_c + 0.0049551 cpd15786_c + 0.00033295 cpd15787_c + 0.00564389 cpd15788_c + 0.00956178 cpd15789_c + 0.00132939 cpd15790_c + 0.000439282 cpd15794_c + 0.00202722 cpd15798_c + 0.0107436 dglu12dig_c + 0.00353132 dgludmygl_c + 0.0145289 dgludpalmgl_c + 0.126714 dianethal_c + 0.00500932 digludstgl_c + 0.0107837 diihexpglyc_c + 0.0460769 diipdpgly_c + 0.0027371 diitpgly_c + 0.000279232 isohdcard_c + 0.00119685 isopcard_c + 0.00277124 mglucsyldmygl_c + 0.0112356 mglucsyldpalmgl_c + 0.0038225 mglucsyldstgl_c + 0.000149004 mycdlpn_c + 0.000696224 myrphgl_c + 0.000600134 palmcdlpn_c + 0.00285659 palmphgl_c + 0.0182339 pe140_c + 0.0735684 pe160_c + 0.0249311 pe180_c + 0.023174 phosglcdihexdec_c + 0.00787795 phosglcdioctdec_c + 0.00572221 phosglcditetdec_c + 0.000203023 strcdlpn_c + 0.000981681 strphglc_c --> cpd15800_c,,,
bio00006,0.5629782901535071,0.000206831 10fthf_c + 0.000273109 ACP_c + 0.2242 CELLWALL_c + 0.5284 PROTEIN_c + 0.005253 amp_c + 105.003 atp_c + 0.002983 ca2_c + 0.0002924 cdp_c + 0.001153 cmp_c + 0.000127618 coa_c + 0.0655 cpd11462_c + 0.076 cpd15800_c + 0.0006105 ctp_c + 0.026 dna_c + 0.003209 fe3_c + 0.0002215 gdp_c + 0.0005939 gmp_c + 0.0004883 gtp_c + 105.0 h2o_c + 0.6576 k_c + 0.0304 lpteichoic_c + 0.09474 mg2_c + 0.00014977 mql7_c + 0.01822 nad_c + 0.001053 nadp_c + 0.0002367 nadph_c + 0.0008548 ppi_c --> 0.000273109 C03688_c + 104.997 adp_c + 105.0 h_c + 104.987 pi_c,,,
rxn11921,0.0,cpd16488_c --> 2.74e-05 antcard_c + 5.35e-05 cpd15695_c + 6.06e-05 cpd15697_c + 5.8e-05 cpd15698_c + 5.8e-05 cpd15699_c + 5.57e-05 cpd15700_c + 5.14e-05 cpd15722_c + 5.14e-05 cpd15723_c + 5.55e-05 cpd15726_c + 2.74e-05 cpd15794_c + 2.97e-05 cpd15798_c + 5.35e-05 dianethal_c + 5.33e-05 diihexpglyc_c + 5.55e-05 diipdpgly_c + 5.78e-05 diitpgly_c + 2.85e-05 isohdcard_c + 2.97e-05 isopcard_c + 3.11e-05 mycdlpn_c + 2.85e-05 palmcdlpn_c + 6.06e-05 pe140_c + 5.57e-05 pe160_c + 5.15e-05 pe180_c + 5.33e-05 phosglcdihexdec_c + 4.95e-05 phosglcdioctdec_c + 5.78e-05 phosglcditetdec_c + 2.63e-05 strcdlpn_c,,,
rxn05296,0.2974777285171131,0.587425 alatrna_c + 0.424839 argtrna_c + 0.325753 asntrna_c + 0.325753 asptrna_c + 0.124789 cystrna_c + 0.57312 glntrna_c + 0.57312 glutrna_c + 0.898175 glytrna_c + 0.179798 histrna_c + 0.593938 iletrna_c + 0.762338 leutrna_c + 0.711051 lystrna_c + 0.249461 mettrna_c + 0.387159 phetrna_c + 0.353665 protrna_c + 0.475778 sertrna_c + 0.410069 thrtrna_c + 0.119555 trptrna_c + 0.243878 tyrtrna_c + 0.675347 valtrna_c --> PROTEIN_c + 0.587425 trnaala_c + 0.424839 trnaarg_c + 0.325753 trnaasn_c + 0.325753 trnaasp_c + 0.124789 trnacys_c + 0.57312 trnagln_c + 0.57312 trnaglu_c + 0.898175 trnagly_c + 0.179798 trnahis_c + 0.593938 trnaile_c + 0.762338 trnaleu_c + 0.711051 trnalys_c + 0.249461 trnamet_c + 0.387159 trnaphe_c + 0.353665 trnapro_c + 0.475778 trnaser_c + 0.410069 trnathr_c + 0.119555 trnatrp_c + 0.243878 trnatyr_c + 0.675347 trnaval_c,,26253.094764061934,1.1331149001310607e-05
R01623,0.0,ACP_c + h2o_c --> C03688_c + pan4p_c,,,
T00001,0.0,h_e + phe__L_e --> h_c + phe__L_c,,,
EX_phe__L_e,0.0,phe__L_e --> ,,,
EX_tartr__L_e,0.0,tartr__L_e --> ,,,
EX_ptrc_e,0.0,ptrc_e --> ,,,
EX_stys_e,0.0,stys_e --> ,,,
EX_C00246_e,0.0,C00246_e --> ,,,
EX_d5kg_e,0.0,d5kg_e --> ,,,
T00245,0.0,tartr__L_e --> tartr__L_c,,,
T00246,0.0,ptrc_e --> ptrc_c,,,
T00247,0.0,stys_e --> stys_c,,,
T00248,0.0,C00246_e --> C00246_c,,,
T00249,0.0,d5kg_e --> d5kg_c,,,
R02949,0.0,actn__R_c --> actn__S_c,,,
T00003,0.0,cpd16500_c + nad_c --> actn__S_c + h_c + nadh_c,,,
T00250,0.0,cpd16500_e --> cpd16500_c,,,
T00251,0.0,actn__R_e --> actn__R_c,,,
T00252,0.0,actn__S_e --> actn__S_c,,,
EX_cpd16500_e,0.0,cpd16500_e --> ,,,
EX_actn__R_e,0.0,actn__R_e --> ,,,
EX_actn__S_e,0.0,actn__S_e --> ,,,
T00253,0.0,C19891_e --> C19891_c,,,
T00254,0.0,C06153_e --> C06153_c,,,
T00004,0.0,TC0001_c --> 2ins_c,,655031.8108111775,0.0
T00005,0.0,C19891_c + nad_c --> TC0001_c + h_c + nadh_c,,135171.79660910755,0.0
T00006_num1,0.0,C06153_c + nad_c --> 2ins_c + h_c + nadh_c,,553195.0402494486,0.0
EX_C19891_e,0.0,C19891_e --> ,,,
EX_C06153_e,0.0,C06153_e --> ,,,
PDH,9.003988598160799,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,,15739.63054876153,0.0005720584463699039
GSNabc,0.0,atp_c + gsn_e + h2o_c --> adp_c + gsn_c + h_c + pi_c,,125486.09688749393,0.0
AKGDH,6.792368982160778,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c,,14642.813422941885,0.0004638704862221843
FCLT3,0.0,cppp9_c + fe2_c --> 2h_c + fecpp3_c,4.99.1.9,20.766462860693014,0.0
ICDHyr,7.422468604866754,icit_c + nadp_c --> akg_c + co2_c + nadph_c,1.1.1.42,38739.96345021677,0.00019159720205738144
GTPCI_num1,0.0,gtp_c + h2o_c --> ahdt_c + for_c + h_c,3.5.4.16,0.01866236798813481,0.0
EX_h2o_e_reverse,0.0, --> h2o_e,,,
EX_pi_e_reverse,9.190114822377582, --> pi_e,,,
EX_co2_e_reverse,0.0, --> co2_e,,,
EX_nh4_e_reverse,5.075932510523123, --> nh4_e,,,
EX_so4_e_reverse,0.11155664049880801, --> so4_e,,,
EX_ca2_e_reverse,0.001679364239527914, --> ca2_e,,,
EX_h_e_reverse,4.395921230658192, --> h_e,,,
EX_k_e_reverse,0.3702145236049462, --> k_e,,,
EX_glc__D_e_reverse,0.0, --> glc__D_e,,,
EX_mg2_e_reverse,0.05333656320914326, --> mg2_e,,,
EX_na1_e_reverse,0.0, --> na1_e,,,
EX_fe3_e_reverse,0.0018065973331026044, --> fe3_e,,,
HXAD_reverse,0.0,2.0 acgam_c --> chtbs_c + h2o_c,,327.4601418652194,0.0
HCO3E_reverse_num1,2.10672113274312,co2_c + h2o_c --> h_c + hco3_c,,495874742.3078874,4.248494535007113e-09
AHCi_reverse,0.0,adn_c + hcys__L_c --> ahcys_c + h2o_c,,,
AHCYSNS_reverse,0.0,ade_c + rhcys_c --> ahcys_c + h2o_c,,774.6866338255762,0.0
PTAr_reverse,0.0,actp_c + coa_c --> accoa_c + h_c + pi_c,,37911.18689673737,0.0
ACACT1x_reverse_num1,0.0,aacoa_c + coa_c --> 2.0 accoa_c,,7500.325580539325,0.0
GLUDxi_reverse_num1,0.0,akg_c + h_c + nadh_c + nh4_c --> glu__L_c + h2o_c + nad_c,,2575.250050214855,0.0
r0074_reverse_num1,0.12638014070548184,glu__L_c + 2.0 h_c + nadh_c --> glu5sa_c + h2o_c + nad_c,,383.41098025794486,0.0003296205565642849
ALATA_L_reverse,0.0,glu__L_c + pyr_c --> akg_c + ala__L_c,,,
GLUR_reverse_num1,0.0,glu__D_c --> glu__L_c,,3354.215698430845,0.0
R00264_reverse,0.0,akg_c + 2.0 h_c + nadph_c --> 25dop_c + h2o_c + nadp_c,,23.59288893843278,0.0
UDPGD_reverse_num1,0.0,3.0 h_c + 2.0 nadh_c + udpglcur_c --> h2o_c + 2.0 nad_c + udpg_c,,642.2744359023122,0.0
GALUi_reverse_num1,0.0,ppi_c + udpg_c --> g1p_c + utp_c,,5678.1041012722835,0.0
UDPG4E_reverse,0.0,udpgal_c --> udpg_c,,218705.71550098187,0.0
FCLT_reverse,0.0,2.0 h_c + pheme_c --> fe2_c + ppp9_c,,7.878793895321392,0.0
MDHm_reverse_num1,0.0,h_c + nadh_c + oaa_c --> mal__L_c + nad_c,,53480.98931073258,0.0
ASPTA_reverse_num1,0.0,glu__L_c + oaa_c --> akg_c + asp__L_c,,971.2796641603155,0.0
AGTi_reverse,0.0,gly_c + pyr_c --> ala__L_c + glx_c,,1583.3148551298184,0.0
GLYATm_reverse,0.0,2aobut_c + coa_c --> accoa_c + gly_c,,,
ALAD_L_reverse,3.657439278980651,h_c + nadh_c + nh4_c + pyr_c --> ala__L_c + h2o_c + nad_c,,6265.8195139608615,0.000583712836099335
ALAR_reverse_num1,0.0,ala__D_c --> ala__L_c,,99018.50633000881,0.0
SUCOAS_reverse,6.336533059828299,adp_c + pi_c + succoa_c --> atp_c + coa_c + succ_c,,1867.995396628746,0.003392156678364476
SUCD1_reverse,0.0,fadh2_c + fum_c --> fad_c + succ_c,,,
MCITL2m_reverse,0.0,pyr_c + succ_c --> micit_c,,6876.230304912654,0.0
OCOAT1_reverse,0.0,aacoa_c + succ_c --> acac_c + succoa_c,,,
UAG2EMA_reverse,0.0,acmana_c + udp_c --> h2o_c + uacgam_c,,255.87356299049483,0.0
UAGDP_reverse,0.0,ppi_c + uacgam_c --> acgam1p_c + utp_c,,757.3148569372652,0.0
UAG4Ei_reverse_num1,0.0,udpacgal_c --> uacgam_c,,218705.71550098187,0.0
UAG2E_reverse,0.0,uacmam_c --> uacgam_c,,255.87356299049483,0.0
LYSAM_reverse,0.0,36dahx_c --> lys__L_c,,691.4206695943058,0.0
GLYCLTDym_reverse,0.0,glx_c + h_c + nadph_c --> glyclt_c + nadp_c,,,
DDPGA_reverse,0.0,glx_c + pyr_c --> 4h2oxg_c,,4416.092623134448,0.0
GTHRDH_syn_reverse_num1,0.0,cgly_c + glu__L_c --> gthrd_c + h2o_c,,29229.580754367315,0.0
GALT_reverse,0.0,ppi_c + udpgal_c --> gal1p_c + utp_c,,,
NFORGLUAH_reverse_num1,0.0,for_c + glu__L_c --> Nforglu_c + h2o_c,,20.91467331795882,0.0
R00526_reverse_num1,0.0,asp__L_c + for_c --> C01044_c + h2o_c,,20.91467331795882,0.0
ARGN_reverse,0.0,orn_c + urea_c --> arg__L_c + h2o_c,,44119.797009336995,0.0
SPTix_reverse,0.9820492248157393,ala__L_c + hpyr_c --> pyr_c + ser__L_c,,1583.3148551298184,0.0006202488542528199
ALCD1_reverse,0.0,fald_c + h_c + nadh_c --> meoh_c + nad_c,,,
FMETDF_reverse_num1,0.0,for_c + met__L_c --> fmet_c + h2o_c,,24.303531941158784,0.0
ENOm_reverse,0.0,h2o_c + pep_c --> 2pg_c,,1038.5174229604593,0.0
UAGCVT_reverse_num1,0.0,h_c + pi_c + uaccg_c --> pep_c + uacgam_c,,59.35730924803292,0.0
ORNTA_reverse,0.12638014070548184,glu5sa_c + glu__L_c --> akg_c + orn_c,,119.73799902098524,0.001055472295668917
ACODA_reverse_num1,0.0,ac_c + orn_c --> acorn_c + h2o_c,,93022.71606840246,0.0
TRPS2_reverse,0.0,h2o_c + trp__L_c --> indole_c + ser__L_c,,506.7299032387935,0.0
PHETA1_reverse_num1,0.0,glu__L_c + phpyr_c --> akg_c + phe__L_c,,13933.763368078706,0.0
LDH_Lm_reverse,0.02374925380756124,h_c + nadh_c + pyr_c --> lac__L_c + nad_c,,2817.4605255583992,8.429311996431367e-06
MMSAD3_reverse,0.0,accoa_c + co2_c + nadh_c --> coa_c + msa_c + nad_c,,31.669553597932076,0.0
P5CD_reverse_num1,0.0,glu__L_c + h_c + nadh_c --> 1pyr5c_c + 2.0 h2o_c + nad_c,,382.7050565108757,0.0
ALDD2x_reverse_num1,0.0,ac_c + 2.0 h_c + nadh_c --> acald_c + h2o_c + nad_c,,92.7674482729905,0.0
SSALy_reverse,0.0,2.0 h_c + nadph_c + succ_c --> h2o_c + nadp_c + sucsal_c,,502.09586025464927,0.0
GLYCLTDx_reverse,0.0,glx_c + h_c + nadh_c --> glyclt_c + nad_c,,,
TYRTA_reverse_num1,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,13933.763368078706,0.0
R00753_reverse,0.0,acald_c + for_c --> lac__L_c,,,
ALCD2x_reverse_num1,0.0,acald_c + h_c + nadh_c --> etoh_c + nad_c,,45390.92013075872,0.0
GF6PTA_reverse,0.0,gam6p_c + glu__L_c --> f6p_B_c + gln__L_c,,336.0925460197211,0.0
SAGH_reverse,0.0,fru_c + glc__D_c --> h2o_c + sucr_c,,11665.852140043917,0.0
ISOMS_reverse,0.0,pala_c --> sucr_c,,,
TRE6PH_reverse,0.0,g6p_A_c + glc__D_c --> h2o_c + tre6p_c,,2126.317822289713,0.0
MAL6PG_reverse,0.0,g6p_A_c + glc__D_c --> h2o_c + malt6p_c,,15.646733052826244,0.0
CLB6PH_reverse_num1,0.0,g6p_A_c + glc__D_c --> 6pgg_c + h2o_c,,1874.2868543267139,0.0
G3PD1ir_reverse,37.98214279065722,dhap_c + h_c + nadh_c --> glyc3p_c + nad_c,,,
G3PCT_reverse,0.0,cdpglyc_c + ppi_c --> ctp_c + glyc3p_c,,2215.914694094418,0.0
SBTD_D2_reverse,0.0,fru_c + h_c + nadh_c --> nad_c + sbt__D_c,,2393.898153528727,0.0
R00878_reverse,0.0,fru_c --> glc__D_c,,337.718783335043,0.0
AMPTASECGe_reverse,0.0,cys__L_c + gly_c --> cgly_c + h2o_c,,18225.881906124425,0.0
PTA2_reverse,0.061668227155056876,coa_c + ppap_c --> h_c + pi_c + ppcoa_c,,37911.18689673737,1.6266498678352916e-06
MACCOAT_reverse_num1,0.0,2maacoa_c + coa_c --> accoa_c + ppcoa_c,,7003.420346478321,0.0
MMTSAO_reverse,0.0,co2_c + nadh_c + ppcoa_c --> coa_c + mmtsa_c + nad_c,,31.669553597932076,0.0
DHFR_reverse,0.000116441362730757,dhf_c + h_c + nadph_c --> nadp_c + thf_c,,10485.27977486218,1.1105222295538369e-08
GHMT2r_reverse,0.7361504685565785,ser__L_c + thf_c --> gly_c + h2o_c + mlthf_c,,1378.041596476659,0.000534200470028444
METS_1_reverse,0.0,met__L_c + thf_c --> 5mthf_c + hcys__L_c,,238873.04346085066,0.0
G1PCTYT_reverse,0.0,cdpglc_c + ppi_c --> ctp_c + g1p_c,,,
PGMTh_reverse,0.14395067419943064,g6p_A_c --> g1p_c,,58.21550426102053,0.002472720558324116
ITCY_reverse,0.0,cmp_c + idp_c --> cytd_c + itp_c,,235.5308037943516,0.0
URIK3_reverse,0.0,idp_c + ump_c --> itp_c + uri_c,,235.5308037943516,0.0
TPI_reverse_num1,0.0,dhap_c --> g3p_c,,738204.4553243861,0.0
GPDDA1pp_reverse_num1,0.0,chol_c + glyc3p_c --> g3pc_c + h2o_c,,267.8885775305276,0.0
GLYCDx_reverse,0.9817956329000959,dha_c + h_c + nadh_c --> glyc_c + nad_c,,,
ALCD19_reverse_num1,0.0,glyald_c + h_c + nadh_c --> glyc_c + nad_c,,45390.92013075872,0.0
R01056_reverse,0.24593850337465104,ru5p__D_c --> r5p_c,,539501.8489694028,4.558622066716941e-07
R01057_reverse,0.0,r5p_c --> r1p_c,,8665.00171050976,0.0
GAPDHf_reverse,0.0,13dpg_c + nadh_c --> g3p_c + nad_c + pi_c,,2679.310325957089,0.0
DRPA_reverse,0.02374925380756124,acald_c + g3p_c --> 2dr5p_c,,16649.208009697293,1.4264494619641092e-06
TGBPA_reverse,0.0,dhap_c + g3p_c --> tagdp__D_c,,,
FBAf_reverse,0.0,dhap_c + g3p_c --> fdp_B_c,,641.1286896635697,0.0
FUM_reverse,7.141793274746222,fum_c + h2o_c --> mal__L_c,,6252.3322295229345,0.0011422606817058337
ADSL1r_reverse,0.0,amp_c + fum_c --> dcamp_c,,28.690967064657244,0.0
ARGSL_reverse,0.0,arg__L_c + fum_c --> argsuc_c,,27833.917109376158,0.0
LLEUDr_reverse,0.226778576602279,4mop_c + h_c + nadh_c + nh4_c --> h2o_c + leu__L_c + nad_c,,4836.197648156262,4.6891916563570425e-05
DGGH_reverse,0.0,gal_c + glc__D_c --> h2o_c + melib_c,,8551.243386950953,0.0
RAFGH_reverse,0.0,gal_c + sucr_c --> h2o_c + raffin_c,,8551.243386950953,0.0
IDIh_reverse,0.0,dmpp_c --> ipdp_c,,26013.87466954335,0.0
IMPC_reverse,0.162227802810033,fprica_c --> h2o_c + imp_c,,298.38151328328763,0.0005436925398793444
IMPD_reverse,0.0,h_c + nadh_c + xmp_c --> h2o_c + imp_c + nad_c,,97826.86387932698,0.0
AGMT_reverse,0.0,ptrc_c + urea_c --> agm_c + h2o_c,,168.35872802759866,0.0
R01163_reverse,0.0,2.0 h_c + his__L_c + nadh_c --> h2o_c + htdol__L_c + nad_c,,396.26413849439217,0.0
PBUTT_reverse,0.0,butpi_c + coa_c --> btcoa_c + h_c + pi_c,,68984.27670675713,0.0
ACACT2r_reverse_num1,0.0,3ohcoa_c + coa_c --> accoa_c + btcoa_c,,7003.420346478321,0.0
BUTCT_reverse,0.0,C00246_c + accoa_c --> ac_c + btcoa_c,,21866.718988167755,0.0
IBTMr_reverse,0.007049796098480887,btcoa_c --> ibcoa_c,,,
INS2D_reverse_num1,0.0,2ins_c + h_c + nadh_c --> inost_c + nad_c,,1361.1412047755425,0.0
ACGAM2E_reverse,0.0,acmana_c --> acgam_c,,,
VALTA_reverse_num1,0.0,3mob_c + glu__L_c --> akg_c + val__L_c,,1706.282766133735,0.0
MTHFD_reverse,0.0,methf_c + nadph_c --> mlthf_c + nadp_c,,22860.890890011065,0.0
MTHFR3_1_reverse,0.07429340889212385,h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c,,5498.3368860553,1.3511978336675647e-05
MOHMT_reverse,0.0,2dhp_c + thf_c --> 3mob_c + h2o_c + mlthf_c,,9.448195000072062,0.0
R01253_reverse,0.10520746085600481,1pyr5c_c + fadh2_c --> fad_c + pro__L_c,,1533.7595780078213,6.859449314256755e-05
CYSTS_reverse,0.07420909163360756,cyst__L_c + h2o_c --> hcys__L_c + ser__L_c,,2463.6706464776585,3.0121352356779203e-05
RHCCE_reverse,0.0,dhptd_c + hcys__L_c --> rhcys_c,,12691.732926415318,0.0
ACONTa_reverse,0.0,acon_c + h2o_c --> cit_c,,36205.57328807148,0.0
GCALDDm_reverse_num1,0.0,glyclt_c + 2.0 h_c + nadh_c --> gcald_c + h2o_c + nad_c,,93.64554241718315,0.0
HMGL_reverse,0.0,acac_c + accoa_c --> hmgcoa_c,,4359.290337073679,0.0
BDH_reverse,0.0,acac_c + h_c + nadh_c --> bhb_c + nad_c,,36777.21905450657,0.0
R01365_reverse,0.3816268306988715,C00246_c + aacoa_c --> acac_c + btcoa_c,,,
R01387_reverse,0.0,C02330_c --> udpglcur_c,,,
HPYRRx_reverse,0.0,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c,,1175.7810567687673,0.0
MTAN_reverse,0.0,5mtr_c + ade_c --> 5mta_c + h2o_c,,554.6488488467617,0.0
XYLI1_reverse,0.0,xylu__D_c --> xyl__D_c,,337.718783335043,0.0
VALDHr_reverse,0.2009006915208468,3mob_c + h_c + nadh_c + nh4_c --> h2o_c + nad_c + val__L_c,,4836.197648156262,4.154104239255763e-05
LCADi_reverse,0.0,2.0 h_c + lac__L_c + nadh_c --> h2o_c + lald__L_c + nad_c,,3320.938522514703,0.0
THRD_reverse,0.36033794893033805,2aobut_c + h_c + nadh_c --> nad_c + thr__L_c,,3922.6395615794067,9.186109079704789e-05
GPDDA2_reverse_num1,0.0,etha_c + glyc3p_c --> g3pe_c + h2o_c,,267.8885775305276,0.0
GUI1_reverse,0.0,fruur_c --> glcur_c,,4473.781249525451,0.0
DHBD_reverse,0.0,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c,,2273.690432181388,0.0
PGKm_reverse,12.55358511371579,13dpg_c + adp_c --> 3pg_c + atp_c + h_c,,55275.959601353126,0.00022710750214472052
PGCD_reverse,0.0,3php_c + h_c + nadh_c --> 3pg_c + nad_c,,32484.495392608686,0.0
PGM_reverse,12.55358511371579,3pg_c --> 2pg_c,,,
R01519_reverse,0.0,glcn_c + h_c --> 15gl_c + h2o_c,,71557.80162591429,0.0
R01520_reverse_num1,0.0,15gl_c + h_c + nadh_c --> glc_D_B_c + nad_c,,16881893.649175256,0.0
RPEh_reverse,0.24593850337465104,xu5p__D_c --> ru5p__D_c,,205574.58564745824,1.1963468276006317e-06
