,fluxes,equ,ec-code,kcat_MW,E
GF6PTA_reverse,0.0,gam6p_c + glu__L_c --> f6p_B_c + gln__L_c,,336.0925460197211,0.0
SAGH_reverse,0.0,fru_c + glc__D_c --> h2o_c + sucr_c,,11665.852140043917,0.0
ISOMS_reverse,0.0,pala_c --> sucr_c,,,
TRE6PH_reverse,0.0,g6p_A_c + glc__D_c --> h2o_c + tre6p_c,,2126.317822289713,0.0
MAL6PG_reverse,0.0,g6p_A_c + glc__D_c --> h2o_c + malt6p_c,,15.646733052826244,0.0
CLB6PH_reverse_num1,0.0,g6p_A_c + glc__D_c --> 6pgg_c + h2o_c,,1874.2868543267139,0.0
G3PD1ir_reverse,11.657762558316923,dhap_c + h_c + nadh_c --> glyc3p_c + nad_c,,,
G3PCT_reverse,0.0,cdpglyc_c + ppi_c --> ctp_c + glyc3p_c,,2215.914694094418,0.0
SBTD_D2_reverse,0.0,fru_c + h_c + nadh_c --> nad_c + sbt__D_c,,2393.898153528727,0.0
R00878_reverse,0.0,fru_c --> glc__D_c,,337.718783335043,0.0
AMPTASECGe_reverse,0.0,cys__L_c + gly_c --> cgly_c + h2o_c,,18225.881906124425,0.0
PTA2_reverse,0.022087183222720904,coa_c + ppap_c --> h_c + pi_c + ppcoa_c,,37911.18689673737,5.826033166115864e-07
MACCOAT_reverse_num1,0.0,2maacoa_c + coa_c --> accoa_c + ppcoa_c,,7003.420346478321,0.0
MMTSAO_reverse,0.0,co2_c + nadh_c + ppcoa_c --> coa_c + mmtsa_c + nad_c,,31.669553597932076,0.0
DHFR_reverse,4.170481027240216e-05,dhf_c + h_c + nadph_c --> nadp_c + thf_c,,10485.27977486218,3.977462801935615e-09
GHMT2r_reverse,0.2636607379294248,ser__L_c + thf_c --> gly_c + h2o_c + mlthf_c,,1378.041596476659,0.000191330028500987
METS_1_reverse,0.0,met__L_c + thf_c --> 5mthf_c + hcys__L_c,,238873.04346085066,0.0
G1PCTYT_reverse,0.0,cdpglc_c + ppi_c --> ctp_c + g1p_c,,,
PGMTh_reverse,0.05155758585507368,g6p_A_c --> g1p_c,,58.21550426102053,0.0008856332434037714
ITCY_reverse,0.0,cmp_c + idp_c --> cytd_c + itp_c,,235.5308037943516,0.0
URIK3_reverse,0.0,idp_c + ump_c --> itp_c + uri_c,,235.5308037943516,0.0
TPI_reverse_num1,0.0,dhap_c --> g3p_c,,738204.4553243861,0.0
GPDDA1pp_reverse_num1,0.0,chol_c + glyc3p_c --> g3pc_c + h2o_c,,267.8885775305276,0.0
GLYCDx_reverse,0.35164137241383525,dha_c + h_c + nadh_c --> glyc_c + nad_c,,,
ALCD19_reverse_num1,0.0,glyald_c + h_c + nadh_c --> glyc_c + nad_c,,45390.92013075872,0.0
R01056_reverse,0.09130796671965069,ru5p__D_c --> r5p_c,,539501.8489694028,1.6924495605357807e-07
R01057_reverse,0.0,r5p_c --> r1p_c,,8665.00171050976,0.0
GAPDHf_reverse,0.0,13dpg_c + nadh_c --> g3p_c + nad_c + pi_c,,2679.310325957089,0.0
DRPA_reverse,0.0036726635406174454,acald_c + g3p_c --> 2dr5p_c,,16649.208009697293,2.205908856732591e-07
TGBPA_reverse,0.0,dhap_c + g3p_c --> tagdp__D_c,,,
FBAf_reverse,0.0,dhap_c + g3p_c --> fdp_B_c,,641.1286896635697,0.0
FUM_reverse,0.12515032017055286,fum_c + h2o_c --> mal__L_c,,6252.3322295229345,2.0016581905165664e-05
ADSL1r_reverse,0.0,amp_c + fum_c --> dcamp_c,,28.690967064657244,0.0
ARGSL_reverse,0.0,arg__L_c + fum_c --> argsuc_c,,27833.917109376158,0.0
LLEUDr_reverse,0.08122334958337854,4mop_c + h_c + nadh_c + nh4_c --> h2o_c + leu__L_c + nad_c,,4836.197648156262,1.6794878020410083e-05
DGGH_reverse,0.0,gal_c + glc__D_c --> h2o_c + melib_c,,8551.243386950953,0.0
RAFGH_reverse,0.0,gal_c + sucr_c --> h2o_c + raffin_c,,8551.243386950953,0.0
IDIh_reverse,0.0,dmpp_c --> ipdp_c,,26013.87466954335,0.0
IMPC_reverse,0.05810374920420448,fprica_c --> h2o_c + imp_c,,298.38151328328763,0.0001947297222433481
IMPD_reverse,0.0,h_c + nadh_c + xmp_c --> h2o_c + imp_c + nad_c,,97826.86387932698,0.0
AGMT_reverse,0.0,ptrc_c + urea_c --> agm_c + h2o_c,,168.35872802759866,0.0
R01163_reverse,0.0,2.0 h_c + his__L_c + nadh_c --> h2o_c + htdol__L_c + nad_c,,396.26413849439217,0.0
PBUTT_reverse,0.0,butpi_c + coa_c --> btcoa_c + h_c + pi_c,,68984.27670675713,0.0
ACACT2r_reverse_num1,0.0,3ohcoa_c + coa_c --> accoa_c + btcoa_c,,7003.420346478321,0.0
BUTCT_reverse,11.086307558961588,C00246_c + accoa_c --> ac_c + btcoa_c,,21866.718988167755,0.0005069945594014571
IBTMr_reverse,0.0025249653718512344,btcoa_c --> ibcoa_c,,,
INS2D_reverse_num1,0.0,2ins_c + h_c + nadh_c --> inost_c + nad_c,,1361.1412047755425,0.0
ACGAM2E_reverse,0.0,acmana_c --> acgam_c,,,
VALTA_reverse_num1,0.0,3mob_c + glu__L_c --> akg_c + val__L_c,,1706.282766133735,0.0
MTHFD_reverse,0.0,methf_c + nadph_c --> mlthf_c + nadp_c,,22860.890890011065,0.0
MTHFR3_1_reverse,0.02660903694077255,h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c,,5498.3368860553,4.839470096540921e-06
MOHMT_reverse,0.0,2dhp_c + thf_c --> 3mob_c + h2o_c + mlthf_c,,9.448195000072062,0.0
R01253_reverse,0.0,1pyr5c_c + fadh2_c --> fad_c + pro__L_c,,1533.7595780078213,0.0
CYSTS_reverse,0.026578837747061268,cyst__L_c + h2o_c --> hcys__L_c + ser__L_c,,2463.6706464776585,1.0788308000934042e-05
RHCCE_reverse,0.0,dhptd_c + hcys__L_c --> rhcys_c,,12691.732926415318,0.0
ACONTa_reverse,0.0,acon_c + h2o_c --> cit_c,,36205.57328807148,0.0
GCALDDm_reverse_num1,0.0,glyclt_c + 2.0 h_c + nadh_c --> gcald_c + h2o_c + nad_c,,93.64554241718315,0.0
HMGL_reverse,0.0,acac_c + accoa_c --> hmgcoa_c,,4359.290337073679,0.0
BDH_reverse,0.0,acac_c + h_c + nadh_c --> bhb_c + nad_c,,36777.21905450657,0.0
R01365_reverse,0.0,C00246_c + aacoa_c --> acac_c + btcoa_c,,,
R01387_reverse,0.0,C02330_c --> udpglcur_c,,,
HPYRRx_reverse,0.0,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c,,1175.7810567687673,0.0
MTAN_reverse,0.0,5mtr_c + ade_c --> 5mta_c + h2o_c,,554.6488488467617,0.0
XYLI1_reverse,0.0,xylu__D_c --> xyl__D_c,,337.718783335043,0.0
VALDHr_reverse,0.07195488808256437,3mob_c + h_c + nadh_c + nh4_c --> h2o_c + nad_c + val__L_c,,4836.197648156262,1.4878401032678273e-05
LCADi_reverse,0.0,2.0 h_c + lac__L_c + nadh_c --> h2o_c + lald__L_c + nad_c,,3320.938522514703,0.0
THRD_reverse,0.12905917142894852,2aobut_c + h_c + nadh_c --> nad_c + thr__L_c,,3922.6395615794067,3.290110381107366e-05
GPDDA2_reverse_num1,0.0,etha_c + glyc3p_c --> g3pe_c + h2o_c,,267.8885775305276,0.0
GUI1_reverse,0.0,fruur_c --> glcur_c,,4473.781249525451,0.0
DHBD_reverse,0.0,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c,,2273.690432181388,0.0
PGKm_reverse,13.281603853186873,13dpg_c + adp_c --> 3pg_c + atp_c + h_c,,55275.959601353126,0.0002402781235997167
PGCD_reverse,0.0,3php_c + h_c + nadh_c --> 3pg_c + nad_c,,32484.495392608686,0.0
PGM_reverse,13.281603853186873,3pg_c --> 2pg_c,,,
R01519_reverse,0.0,glcn_c + h_c --> 15gl_c + h2o_c,,71557.80162591429,0.0
R01520_reverse_num1,0.0,15gl_c + h_c + nadh_c --> glc_D_B_c + nad_c,,16881893.649175256,0.0
RPEh_reverse,0.09130796671965069,xu5p__D_c --> ru5p__D_c,,205574.58564745824,4.4415979938412996e-07
DKII_reverse,0.0,46dh25dohxn_c + h_c + nadh_c --> 2ddglcn_c + nad_c,,,
MPL_reverse,0.0,g1p_B_c + glc__D_c --> h_c + malt_c + pi_c,,1406.764964368736,0.0
PUNP1_reverse_num1,0.0,ade_c + r1p_c --> adn_c + h_c + pi_c,,327539.2228476859,0.0
TMDPP_reverse,0.0,2dr1p_c + thym_c --> h_c + pi_c + thymd_c,,,
ARABDI_reverse,0.0,rbl__D_c --> arab__D_c,,,
R01582_reverse,0.0,glu__D_c + phpyr_c --> akg_c + phe__D_c,,13161.452883034506,0.0
ACOATA_reverse_num1,0.0,acACP_c + coa_c --> ACP_c + accoa_c,,5.5181096717814855,0.0
R01625_reverse,0.0,ACP_c + pap_c --> C03688_c + coa_c,,35.02148461813053,0.0
MCOATA_reverse,0.0,coa_c + malACP_c --> ACP_c + malcoa_c,,690.4532046533452,0.0
R01641_reverse,0.0,r5p_c + xu5p__D_c --> g3p_c + s7p_c,,1605382.5042380006,0.0
ABTA_reverse,0.0,glu__L_c + sucsal_c --> 4abut_c + akg_c,,1805.9899241487467,0.0
MTHFC_1_reverse,0.0,10fthf_c + h_c --> h2o_c + methf_c,,22860.890890011065,0.0
LCGH_reverse_num1,0.0,gal_c + glc__D_c --> h2o_c + lcts_c,,1254.2216283864136,0.0
ADCS_reverse,0.0,4adcho_c + glu__L_c --> chor_c + gln__L_c,,0.21618679086403844,0.0
ICHORS_reverse_num1,0.0,ichor_c --> chor_c,,698.1773640751068,0.0
NAMNPP_reverse,0.0,h_c + nac_c + prpp_c --> nicrnt_c + ppi_c,,,
R01731_reverse,0.0,asp__L_c + pphn_c --> Largn_c + oaa_c,,13933.763368078706,0.0
HOXPRx_reverse,0.0,2h3oppan_c + h_c + nadh_c --> glyc__R_c + nad_c,,15590.470916621236,0.0
r0393_reverse_num1,0.0,glyc__R_c + 2.0 h_c + nadh_c --> glyald_c + h2o_c + nad_c,,92.7674482729905,0.0
R01758_reverse,0.0,arab__L_c + h_c + nadh_c --> abt__L_c + nad_c,,,
ARAI_reverse,0.0,rbl__L_c --> arab__L_c,,15504.295741394275,0.0
HXAND_reverse,0.0,h_c + nadh_c + xan_c --> h2o_c + hxan_c + nad_c,,128.25339090745217,0.0
HSDxi_reverse,0.026578837747061268,aspsa_c + h_c + nadh_c --> hom__L_c + nad_c,,2486.106349590358,1.0690949625481922e-05
HSDy_reverse,0.0,aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c,,2486.106349590358,0.0
HPDOAi_reverse_num1,0.0,nadp_c + thbpt_c --> dhptn_c + h_c + nadph_c,,13861.04786397318,0.0
ACNML_reverse,0.0,acmana_c + pyr_c --> acnam_c,,,
PMANM_reverse,0.0,man1p_c --> man6p_c,,1380.9256194536026,0.0
MAN6PI_reverse_num1,0.0,f6p_B_c --> man6p_c,,1556548.4222442103,0.0
TALA_reverse,0.005632095716105512,e4p_c + f6p_B_c --> g3p_c + s7p_c,,24233.08654593337,2.3241346930486872e-07
FBA3hi_reverse,0.0,dhap_c + e4p_c --> s17bp_c,,641.1286896635697,0.0
TKT2_reverse,0.0,e4p_c + xu5p__D_c --> f6p_B_c + g3p_c,,1605382.5042380006,0.0
NTPTP1_reverse_num1,0.0,dgsn_c + h_c + pppi_c --> dgtp_c + h2o_c,,282501.1290824639,0.0
PUNP5_reverse_num1,0.0,hxan_c + r1p_c --> h_c + ins_c + pi_c,,327539.2228476859,0.0
PYNP2r_reverse,0.0,r1p_c + ura_c --> h_c + pi_c + uri_c,,2853.437014963805,0.0
R01898_reverse,0.0,C00476_c --> xylu__D_c,,730512.8461320319,0.0
r0423_reverse,0.0,HC01434_c + h_c + nadph_c --> icit_c + nadp_c,,815.3668370462656,0.0
ACONTb_reverse,0.2256774105128946,acon_c + h2o_c --> icit_c,,36205.57328807148,6.233222954855068e-06
SPMS_reverse,0.0,5mta_c + h_c + spmd_c --> ametam_c + ptrc_c,,5147.9743155319875,0.0
PUNP4_reverse_num1,0.0,2dr1p_c + gua_c --> dgsn_c + h_c + pi_c,,327539.2228476859,0.0
HACD1i_reverse,0.0,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c,,53377.89990220124,0.0
HBCO_nadp_reverse,0.009412054394865699,aacoa_c + h_c + nadph_c --> 3hbcoa_c + nadp_c,,,
GUI2_reverse,0.0,tagur_c --> galur_c,,4473.781249525451,0.0
DHORTSn_reverse,0.02583710185474509,cbasp_c + h_c --> dhor__S_c + h2o_c,,2489.3597845912514,1.0379014722850717e-05
TRDR_reverse,0.0,nadp_c + trdrd_c --> h_c + nadph_c + trdox_c,,733.8471137252888,0.0
METSOXR1_reverse,0.0,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,,19846.822356754743,0.0
PGL_reverse,0.0,6pgc_c + h_c --> 6pgl_c + h2o_c,,1340.269510963641,0.0
AGDC_reverse,0.0,ac_c + gam6p_c --> acgam6p_c + h2o_c,,5561.343779316564,0.0
PGAMT_reverse,0.06694557990972115,gam6p_c --> gam1p_c,,58.21550426102053,0.0011499613506662698
MGCH_reverse,0.0,3mgcoa_c + h2o_c --> hmgcoa_c,,12634.581069252768,0.0
XAND_reverse,0.0,h_c + nadh_c + urate_c --> h2o_c + nad_c + xan_c,,128.25339090745217,0.0
URO_reverse,0.0,5hiu_c + h2o2_c --> h2o_c + o2_c + urate_c,,207.5004881061772,0.0
TMN_reverse,0.0,4ahmmp_c + 4mhetz_c + h_c --> h2o_c + thm_c,,39.71084317363023,0.0
PUNP3_reverse_num1,0.0,gua_c + r1p_c --> gsn_c + h_c + pi_c,,327539.2228476859,0.0
Q23DO_reverse,0.0,2pcpgc_c + co_c --> h_c + o2_c + quc_c,,516.235454783475,0.0
ILEDH2_reverse,0.06328116111862807,3mop_c + h_c + nadh_c + nh4_c --> h2o_c + ile__L_c + nad_c,,4836.197648156262,1.3084899692375722e-05
FOLR2_1_reverse,0.0,fol_c + h_c + nadph_c --> dhf_c + nadp_c,,10485.27977486218,0.0
RMPA_reverse,0.0,dhap_c + lald__L_c --> rml1p_c,,3320.938522514703,0.0
G1SAT_reverse_num1,0.0,glu1sa_c --> 5aop_c,,19.76389708380749,0.0
ORNTAC_reverse,0.0,acglu_c + orn_c --> acorn_c + glu__L_c,,91.50442860678255,0.0
ACOTA_reverse,0.0,acg5sa_c + glu__L_c --> acorn_c + akg_c,,52.05305446445065,0.0
PNP_reverse_num1,0.0,ncam_c + r1p_c --> pi_c + rnam_c,,327539.2228476859,0.0
NP1_reverse_num1,0.0,nac_c + r1p_c --> nicrns_c + pi_c,,327539.2228476859,0.0
PYNP1_reverse,0.0,csn_c + r1p_c --> cytd_c + h_c + pi_c,,2853.437014963805,0.0
PUNP7_reverse_num1,0.0,r1p_c + xan_c --> h_c + pi_c + xtsn_c,,327539.2228476859,0.0
G1PTT_reverse,0.0,dtdpglu_c + ppi_c --> dttp_c + g1p_c,,822.6436700328984,0.0
TRPS3_reverse,0.0,g3p_c + indole_c --> 3ig3p_c,,506.7299032387935,0.0
RAFH_reverse,0.0,fru_c + melib_c --> h2o_c + raffin_c,,21152665.711651467,0.0
SHK3Dr_reverse,0.08004377528743967,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,,5587.470089405225,1.432558456808852e-05
R02425_reverse,0.0,alltt_c + h_c --> alltn_c + h2o_c,,13106.249376297546,0.0
RMI_reverse,0.0,rml_c --> rmn_c,,3093.8741292241334,0.0
MANAO_reverse,0.0,fruur_c + h_c + nadh_c --> mana_c + nad_c,,,
DPR_reverse_num1,8.08014442033684e-05,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,,1821.5808265778849,4.435786928827426e-08
DURIPP_reverse_num1,0.0,2dr1p_c + ura_c --> duri_c + h_c + pi_c,,327539.2228476859,0.0
TMPHi_reverse,0.0,h_c + pppi_c --> h2o_c + tmp_c,,,
LGTHL_reverse_num1,0.0,gthrd_c + mthgxl_c --> lgt__S_c,,38285.3056074755,0.0
AMID2_reverse,0.0,nh4_c + pac_c --> h2o_c + h_c + pad_c,,32004.76425620895,0.0
TARTRDH2_reverse,0.0,h_c + nadh_c + oxglyc_c --> nad_c + tartr__M_c,,9665.78023382614,0.0
ABUTD_reverse_num1,0.0,4abut_c + 2.0 h_c + nadh_c --> 4abutn_c + h2o_c + nad_c,,92.7674482729905,0.0
TAGURr_reverse,0.0,h_c + nadh_c + tagur_c --> altrn_c + nad_c,,,
PUNP2_reverse_num1,0.0,2dr1p_c + ade_c --> dad_2_c + h_c + pi_c,,327539.2228476859,0.0
BETALDHx_reverse,0.0,glyb_c + 2.0 h_c + nadh_c --> betald_c + h2o_c + nad_c,,,
BETALDHy_reverse,0.0,glyb_c + 2.0 h_c + nadph_c --> betald_c + h2o_c + nadp_c,,,
FBA2_reverse,0.0,dhap_c + glyald_c --> f1p_c,,641.1286896635697,0.0
R02662_reverse,0.0,2mpdhl_c + coa_c --> dhlam_c + ibcoa_c,,,
M1PD_reverse,0.0,f6p_B_c + h_c + nadh_c --> mnl1p_c + nad_c,,5943.8379437118065,0.0
SERH_reverse,0.0,g3p_c + h2o_c + trp__L_c --> 3ig3p_c + ser__L_c,,506.7299032387935,0.0
R02727_reverse,0.0,g1p_B_c + glc__D_c --> h_c + pi_c + tre_c,,1406.764964368736,0.0
PGMT_B_reverse,0.0,g6p_B_c --> g1p_B_c,,3494.979340936625,0.0
DAPDA_reverse,0.0,26dap_LL_c + ac_c --> h2o_c + n6all26d_c,,,
SDPDS_reverse_num1,0.0,26dap_LL_c + succ_c --> h2o_c + sl26da_c,,12343.010322666229,0.0
DAPE_reverse,0.0,26dap__M_c --> 26dap_LL_c,,4180.146949889472,0.0
G6PBDH_reverse,0.0,6pgl_c + h_c + nadph_c --> g6p_B_c + nadp_c,,81341.7567116886,0.0
G6PIh_reverse,0.0,g6p_B_c --> g6p_A_c,,104978.12427074923,0.0
PGIA_reverse,0.0,f6p_B_c --> g6p_A_c,,104978.12427074923,0.0
PUNP6_reverse_num1,0.0,2dr1p_c + hxan_c --> din_c + h_c + pi_c,,327539.2228476859,0.0
PPM2_reverse,0.0036726635406174454,2dr5p_c --> 2dr1p_c,,8665.00171050976,4.2385029608971465e-07
TDPDRR_reverse,0.0,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,,655326.2121102215,0.0
SHCHF_reverse,0.0,fe2_c + scl_c --> 2.0 h_c + sheme_c,,,
SPRMS_reverse,0.0,5mta_c + h_c + sprm_c --> ametam_c + spmd_c,,5147.9743155319875,0.0
URCN_reverse,0.0,h2o_c + urcan_c --> 4izp_c,,,
BTDD-RR_reverse,0.0,actn__R_c + h_c + nadh_c --> 23btdl_c + nad_c,,1245.7160951141427,0.0
R03012_reverse,0.0,h_c + htdol__L_c + nadh_c --> histd_c + nad_c,,396.26413849439217,0.0
ECOAH1_reverse_num1,0.0,b2coa_c + h2o_c --> 3hbcoa_c,,145276.64500856024,0.0
R03050_reverse_num1,0.0,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,,5343.961374926762,0.0
R03062_reverse,0.0,C03112_c + ac_c + h_c --> C00916_c + h2o_c,,96517.15674800843,0.0
DHPS_reverse,0.0,dhpt_c + h2o_c --> 4abz_c + 6hmhpt_c,,8944.138036622728,0.0
UPP3S_1_reverse_num1,0.0,h2o_c + uppg3_c --> hmbil_c,,568.7990104628341,0.0
R03172_reverse,0.022087183222720904,2mb2coa_c + fadh2_c --> fad_c + m2bcoa_c,,,
R03174_reverse,0.0,2mbdhl_c + coa_c --> dhlam_c + m2bcoa_c,,,
UPP3MT_reverse_num1,0.0,2.0 ahcys_c + dscl_c + 2.0 h_c --> 2.0 amet_c + uppg3_c,,307.41647765797495,0.0
UPPDC1_reverse,0.0,4.0 co2_c + cpppg3_c --> 4.0 h_c + uppg3_c,,15125.385726410657,0.0
PPPGO_1_reverse,0.0,6.0 h2o_c + 2.0 ppp9_c --> 3.0 o2_c + 2.0 pppg9_c,,101.27575252327057,0.0
TMPPP_reverse_num1,0.0,ppi_c + thmmp_c --> 2mahmp_c + 4mpetz_c + h_c,,151870.61319681484,0.0
AMAOTr_reverse,0.0,amob_c + dann_c --> 8aonn_c + amet_c,,2118.372381917937,0.0
HSTPT_reverse,0.01915658908304754,glu__L_c + imacp_c --> akg_c + hisp_c,,13933.763368078706,1.3748323821067587e-06
SHSL1_reverse,0.026578837747061268,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,,1368.1077064844017,1.942744538393133e-05
G6PI3_reverse,0.0,f6p_B_c --> g6p_B_c,,104978.12427074923,0.0
AUNOR_reverse,0.0,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,,39.021902991169696,0.0
PSCVT_reverse,0.0,3psme_c + h_c + pi_c --> pep_c + skm5p_c,,451.1985039838527,0.0
R03492_reverse,0.0,C01290_c + acgal_c --> ga2_cho_c + h2o_c,,108502.8435131967,0.0
DHNPA2r_reverse,0.0,6hmhpt_c + gcald_c --> dhnpt_c,,91.95981725316842,0.0
PRAIi_reverse,0.0,2cpr5p_c --> pran_c,,17135.013939061177,0.0
BTS_reverse_num1,0.0,1btol_c + nad_c --> btal_c + h_c + nadh_c,,,
STACHGALACT_reverse,0.0,gal_c + raffin_c --> h2o_c + stys_c,,8551.243386950953,0.0
ACACT4r_reverse_num1,0.0,3odcoa_c + coa_c --> accoa_c + occoa_c,,7003.420346478321,0.0
ACACT6p_reverse_num1,0.0,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c,,7003.420346478321,0.0
R03913_reverse,0.5803170905011319,h_c + nadh_c + protds_c --> nad_c + protdt_c,,,
R03914_reverse,0.0,h_c + nadph_c + protds_c --> nadp_c + protdt_c,,,
FFSD_reverse,0.0,fru_c + g6p_A_c --> h2o_c + suc6p_c,,21152665.711651467,0.0
SHCHD2_reverse,0.0,h_c + nadh_c + scl_c --> dscl_c + nad_c,,,
IPPMIb_reverse,0.0,2ippm_c + h2o_c --> 3c3hmp_c,,152.75911302091802,0.0
r0648_reverse,0.0,HC01577_c + h2o_c --> HC00955_c + glu__L_c,,2430.1665194069737,0.0
R03975_reverse,0.0,C02528_c + gly_c --> gdchola_c + h2o_c,,200855.4105300782,0.0
ACACT7p_reverse_num1,0.0,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c,,7003.420346478321,0.0
IPPMIa_reverse,0.09302133675762762,2ippm_c + h2o_c --> 3c2hmp_c,,152.75911302091802,0.0006089413254506773
PRACHh_reverse,0.0,prfp_c --> h2o_c + prbamp_c,,635.2555535437522,0.0
IMACTD_reverse_num1,0.0,2.0 h_c + im4ac_c + nadh_c --> h2o_c + im4act_c + nad_c,,92.7674482729905,0.0
MBCOAi_reverse,0.0,3mb2coa_c + fadh2_c --> fad_c + ivcoa_c,,243.4411397817773,0.0
R04097_reverse,0.011797987174249083,3mbdhl_c + coa_c --> dhlam_c + ivcoa_c,,,
GLUTRR_1_reverse,0.0,glu1sa_c + nadp_c + trnaglu_c --> glutrna_c + h_c + nadph_c,,7077.512485944917,0.0
AMAA_reverse_num1,0.0,acmam_c + ala__L_c --> acmama_c + h2o_c,,23004.09805971751,0.0
ECOAH5_1_reverse_num1,0.0,dd2coa_c + h2o_c --> 3hddcoa_c,,145276.64500856024,0.0
PSERT_reverse,0.0,3php_c + glu__L_c --> akg_c + pser__L_c,,48.0438841321491,0.0
DHDPRy_reverse,0.09672873778170121,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,,,
HACD9_reverse,0.022087183222720904,2maacoa_c + h_c + nadh_c --> 3hmbcoa_c + nad_c,,53377.89990220124,4.137889138236788e-07
ECOAH9m_reverse_num1,0.0,2mb2coa_c + h2o_c --> 3hmbcoa_c,,145276.64500856024,0.0
ECOAH12m_reverse_num1,0.0,3hibutcoa_c --> 2mp2coa_c + h2o_c,,145276.64500856024,0.0
PTHPS_reverse,0.0,6pthp_c + pppi_c --> ahdt_c,,314780.48488759267,0.0
GARFT_reverse,0.0,fgam_c + h_c + thf_c --> 10fthf_c + gar_c,,1062.3258166576254,0.0
THPAT_reverse,0.0,coa_c + nal2a6o_c --> accoa_c + h2o_c + thdp_c,,,
DKI_reverse,0.0,46dh25dohxn_c --> 5dh4dglcn_c,,,
ACCOAC_1_reverse,0.0,btnCCP_c + malcoa_c --> accoa_c + cbtnCCP_c,,611.4968641924538,0.0
MTRI_reverse,0.0,5mdru1p_c --> 5mdr1p_c,,,
MCITD_reverse,0.0,2mcacn_c + h2o_c --> 2mcit_c,,,
MICITDr_reverse,0.0,2mcacn_c + h2o_c --> micit_c,,36205.57328807148,0.0
IPMD_reverse,0.0,3c4mop_c + h_c + nadh_c --> 3c2hmp_c + nad_c,,673.1290384024644,0.0
3HAD40_1_reverse,0.0,but2eACP_c + h2o_c --> 3hbutACP_c,,,
KARI_23dhmb_reverse,0.0,3hmoa_c + h_c + nadph_c --> DHAD1_c + nadp_c,,177.01651894243844,0.0
PHCDm_reverse_num1,0.0,e4hglu_c + h_c + nadh_c --> 1p3h5c_c + 2.0 h2o_c + nad_c,,383.41098025794486,0.0
RBFSa_reverse,0.0,dmlz_c + 2.0 h2o_c + h_c + pi_c --> 4r5au_c + db4p_c,,19.76492364866485,0.0
R04486_reverse,0.0,dchac_c + gly_c --> C05464_c + h2o_c,,200855.4105300782,0.0
3OAR40_1_reverse_num1,0.0,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,4015.536910287322,0.0
3OAR100_1_reverse_num1,0.0,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,4015.536910287322,0.0
3HAD100_reverse,0.0,h2o_c + tdec2eACP_c --> 3hdecACP_c,,,
3OAR80_reverse_num1,0.0,3ooctACP_c + h_c + nadph_c --> 3hoctACP_c + nadp_c,,4015.536910287322,0.0
3HAD80_reverse,0.0,h2o_c + toct2eACP_c --> 3hoctACP_c,,,
3OAR160_reverse_num1,0.0,3opalmACP_c + h_c + nadph_c --> 3hpalmACP_c + nadp_c,,4015.536910287322,0.0
3HAD160_reverse,0.0,h2o_c + tpalm2eACP_c --> 3hpalmACP_c,,,
ADSL2r_reverse,0.0,aicar_c + fum_c --> 25aics_c,,28.690967064657244,0.0
AICART_reverse,0.0,fprica_c + thf_c --> 10fthf_c + aicar_c,,298.38151328328763,0.0
3OAR140_reverse_num1,0.0,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,4015.536910287322,0.0
3HAD140_reverse,0.0,h2o_c + tmrs2eACP_c --> 3hmrsACP_c,,,
PRICIh_reverse,0.0,prlp_c --> prfp_c,,1074.2496591264112,0.0
ACAS_2ahbut_reverse,0.0,2ahbut_c + thmpp_c --> 2ahethmpp_c + 2obut_c,,5343.961374926762,0.0
HACD7_reverse,0.005820636034035699,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c,,53377.89990220124,1.0904580443779623e-07
ECOAH7p_reverse_num1,0.0,h2o_c + hdd2coa_c --> 3hhdcoa_c,,145276.64500856024,0.0
HACD6i_reverse,0.006887089023014466,3otdcoa_c + h_c + nadh_c --> 3htdcoa_c + nad_c,,53377.89990220124,1.290251028165769e-07
ECOAH6_reverse_num1,0.0,h2o_c + td2coa_c --> 3htdcoa_c,,145276.64500856024,0.0
HACD5_reverse,0.006887089023014466,3oddcoa_c + h_c + nadh_c --> 3hddcoa_c + nad_c,,53377.89990220124,1.290251028165769e-07
ACACT5r_1_reverse_num1,0.0,3oddcoa_c + coa_c --> accoa_c + dccoa_c,,7003.420346478321,0.0
